a,b,L
56.509931,-63.254145,5.500000
56.387324,-63.187875,5.500000
56.264303,-63.121375,5.500000
56.140863,-63.054643,5.500000
56.017003,-62.987677,5.500000
55.892718,-62.920475,5.500000
55.768008,-62.853036,5.500000
55.642868,-62.785357,5.500000
55.517297,-62.717436,5.500000
55.391291,-62.649272,5.500000
55.264849,-62.580862,5.500000
55.137968,-62.512206,5.500000
55.010646,-62.443302,5.500000
54.882881,-62.374148,5.500000
54.754672,-62.304742,5.500000
54.626016,-62.235084,5.500000
54.496912,-62.165173,5.500000
54.367359,-62.095006,5.500000
54.237356,-62.024584,5.500000
54.106901,-61.953905,5.500000
53.975993,-61.882968,5.500000
53.844632,-61.811772,5.500000
53.712816,-61.740316,5.500000
53.580544,-61.668600,5.500000
53.447815,-61.596622,5.500000
53.314627,-61.524381,5.500000
53.180981,-61.451876,5.500000
53.046873,-61.379107,5.500000
52.912304,-61.306071,5.500000
52.777272,-61.232768,5.500000
52.641776,-61.159197,5.500000
52.505814,-61.085357,5.500000
52.369385,-61.011246,5.500000
52.232487,-60.936863,5.500000
52.095119,-60.862206,5.500000
51.957280,-60.787275,5.500000
51.818967,-60.712067,5.500000
51.680179,-60.636581,5.500000
51.540915,-60.560816,5.500000
51.401171,-60.484770,5.500000
51.260947,-60.408441,5.500000
51.120239,-60.331827,5.500000
50.979047,-60.254926,5.500000
50.837367,-60.177737,5.500000
50.695196,-60.100256,5.500000
50.552532,-60.022482,5.500000
50.409371,-59.944413,5.500000
50.265710,-59.866044,5.500000
50.121544,-59.787373,5.500000
49.976870,-59.708398,5.500000
49.831682,-59.629114,5.500000
49.685975,-59.549518,5.500000
49.539744,-59.469607,5.500000
49.392984,-59.389375,5.500000
49.245688,-59.308820,5.500000
49.097851,-59.227936,5.500000
48.949464,-59.146720,5.500000
48.800521,-59.065165,5.500000
48.651014,-58.983267,5.500000
48.500935,-58.901021,5.500000
48.350277,-58.818421,5.500000
48.199029,-58.735461,5.500000
48.047183,-58.652136,5.500000
47.894730,-58.568438,5.500000
47.741659,-58.484361,5.500000
47.587960,-58.399900,5.500000
47.433621,-58.315045,5.500000
47.278632,-58.229791,5.500000
47.122981,-58.144129,5.500000
46.966655,-58.058052,5.500000
46.809642,-57.971551,5.500000
46.651928,-57.884619,5.500000
46.493500,-57.797246,5.500000
46.334343,-57.709424,5.500000
46.174444,-57.621144,5.500000
46.013787,-57.532396,5.500000
45.852359,-57.443172,5.500000
45.690145,-57.353463,5.500000
45.527131,-57.263260,5.500000
45.363302,-57.172555,5.500000
45.198643,-57.081337,5.500000
45.033141,-56.989598,5.500000
44.866779,-56.897329,5.500000
44.699543,-56.804521,5.500000
44.531418,-56.711164,5.500000
44.362388,-56.617250,5.500000
44.192437,-56.522768,5.500000
44.021551,-56.427709,5.500000
43.849712,-56.332063,5.500000
43.676906,-56.235821,5.500000
43.503116,-56.138974,5.500000
43.328326,-56.041511,5.500000
43.152522,-55.943423,5.500000
42.975688,-55.844703,5.500000
42.797809,-55.745339,5.500000
42.618872,-55.645325,5.500000
42.438861,-55.544651,5.500000
42.257763,-55.443309,5.500000
42.075565,-55.341292,5.500000
41.892253,-55.238590,5.500000
41.707814,-55.135197,5.500000
41.522237,-55.031106,5.500000
41.335510,-54.926309,5.500000
41.147622,-54.820800,5.500000
40.958563,-54.714574,5.500000
40.768322,-54.607623,5.500000
40.576890,-54.499944,5.500000
40.384259,-54.391531,5.500000
40.190422,-54.282379,5.500000
39.995371,-54.172486,5.500000
39.799099,-54.061846,5.500000
39.601601,-53.950457,5.500000
39.402873,-53.838316,5.500000
39.202910,-53.725421,5.500000
39.001709,-53.611771,5.500000
38.799267,-53.497364,5.500000
38.595583,-53.382199,5.500000
38.390655,-53.266275,5.500000
38.184484,-53.149594,5.500000
37.977071,-53.032156,5.500000
37.768416,-52.913961,5.500000
37.558521,-52.795011,5.500000
37.347391,-52.675309,5.500000
37.135028,-52.554857,5.500000
36.921439,-52.433658,5.500000
36.706627,-52.311715,5.500000
36.490601,-52.189034,5.500000
36.273367,-52.065618,5.500000
36.054933,-51.941473,5.500000
35.835308,-51.816603,5.500000
35.614500,-51.691015,5.500000
35.392520,-51.564714,5.500000
35.169377,-51.437707,5.500000
34.945084,-51.310001,5.500000
