a,b,L
-10.230531,-48.786614,5.500000
-10.238188,-48.783889,5.500000
-10.245894,-48.781146,5.500000
-10.253647,-48.778385,5.500000
-10.261450,-48.775605,5.500000
-10.269302,-48.772808,5.500000
-10.277203,-48.769992,5.500000
-10.285153,-48.767158,5.500000
-10.293154,-48.764306,5.500000
-10.301204,-48.761435,5.500000
-10.309305,-48.758546,5.500000
-10.317456,-48.755639,5.500000
-10.325658,-48.752713,5.500000
-10.333912,-48.749770,5.500000
-10.342216,-48.746807,5.500000
-10.350573,-48.743827,5.500000
-10.358981,-48.740828,5.500000
-10.367442,-48.737811,5.500000
-10.375955,-48.734775,5.500000
-10.384520,-48.731721,5.500000
-10.393139,-48.728648,5.500000
-10.401810,-48.725557,5.500000
-10.410535,-48.722448,5.500000
-10.419314,-48.719320,5.500000
-10.428146,-48.716174,5.500000
-10.437032,-48.713009,5.500000
-10.445972,-48.709825,5.500000
-10.454967,-48.706623,5.500000
-10.464016,-48.703402,5.500000
-10.473121,-48.700163,5.500000
-10.482280,-48.696905,5.500000
-10.491495,-48.693627,5.500000
-10.500765,-48.690332,5.500000
-10.510091,-48.687017,5.500000
-10.519473,-48.683683,5.500000
-10.528911,-48.680330,5.500000
-10.538406,-48.676958,5.500000
-10.547957,-48.673566,5.500000
-10.557566,-48.670156,5.500000
-10.567231,-48.666726,5.500000
-10.576953,-48.663276,5.500000
-10.586733,-48.659807,5.500000
-10.596571,-48.656319,5.500000
-10.606466,-48.652810,5.500000
-10.616420,-48.649282,5.500000
-10.626432,-48.645734,5.500000
-10.636502,-48.642166,5.500000
-10.646631,-48.638578,5.500000
-10.656818,-48.634970,5.500000
-10.667065,-48.631341,5.500000
-10.677370,-48.627692,5.500000
-10.687735,-48.624023,5.500000
-10.698159,-48.620333,5.500000
-10.708642,-48.616622,5.500000
-10.719186,-48.612891,5.500000
-10.729789,-48.609138,5.500000
-10.740452,-48.605365,5.500000
-10.751175,-48.601570,5.500000
-10.761959,-48.597754,5.500000
-10.772802,-48.593917,5.500000
-10.783706,-48.590058,5.500000
-10.794671,-48.586177,5.500000
-10.805697,-48.582275,5.500000
-10.816783,-48.578351,5.500000
-10.827930,-48.574406,5.500000
-10.839138,-48.570438,5.500000
-10.850406,-48.566448,5.500000
-10.861736,-48.562436,5.500000
-10.873127,-48.558402,5.500000
-10.884579,-48.554345,5.500000
-10.896093,-48.550267,5.500000
-10.907667,-48.546165,5.500000
-10.919303,-48.542041,5.500000
-10.931001,-48.537894,5.500000
-10.942759,-48.533725,5.500000
-10.954580,-48.529532,5.500000
-10.966461,-48.525317,5.500000
-10.978404,-48.521078,5.500000
-10.990409,-48.516817,5.500000
-11.002475,-48.512532,5.500000
-11.014602,-48.508223,5.500000
-11.026791,-48.503892,5.500000
-11.039042,-48.499536,5.500000
-11.051354,-48.495157,5.500000
-11.063727,-48.490755,5.500000
-11.076162,-48.486328,5.500000
-11.088659,-48.481878,5.500000
-11.101217,-48.477403,5.500000
-11.113836,-48.472905,5.500000
-11.126517,-48.468382,5.500000
-11.139259,-48.463835,5.500000
-11.152063,-48.459263,5.500000
-11.164929,-48.454667,5.500000
-11.177855,-48.450047,5.500000
-11.190844,-48.445401,5.500000
-11.203893,-48.440731,5.500000
-11.217004,-48.436035,5.500000
-11.230177,-48.431315,5.500000
-11.243411,-48.426569,5.500000
-11.256706,-48.421798,5.500000
-11.270063,-48.417001,5.500000
-11.283481,-48.412179,5.500000
-11.296961,-48.407331,5.500000
-11.310502,-48.402457,5.500000
-11.324104,-48.397557,5.500000
-11.337769,-48.392630,5.500000
-11.351494,-48.387678,5.500000
-11.365282,-48.382699,5.500000
-11.379131,-48.377693,5.500000
-11.393042,-48.372660,5.500000
-11.407015,-48.367600,5.500000
-11.421050,-48.362513,5.500000
-11.435147,-48.357398,5.500000
-11.449306,-48.352255,5.500000
-11.463527,-48.347085,5.500000
-11.477811,-48.341887,5.500000
-11.492156,-48.336660,5.500000
-11.506565,-48.331405,5.500000
-11.521035,-48.326120,5.500000
-11.535569,-48.320807,5.500000
-11.550164,-48.315465,5.500000
-11.564823,-48.310093,5.500000
-11.579544,-48.304692,5.500000
-11.594329,-48.299260,5.500000
-11.609176,-48.293799,5.500000
-11.624086,-48.288306,5.500000
-11.639059,-48.282783,5.500000
-11.654096,-48.277229,5.500000
-11.669195,-48.271644,5.500000
-11.684359,-48.266027,5.500000
-11.699585,-48.260378,5.500000
-11.714875,-48.254697,5.500000
-11.730229,-48.248984,5.500000
-11.745646,-48.243237,5.500000
-11.761128,-48.237458,5.500000
-11.776673,-48.231645,5.500000
-11.792282,-48.225799,5.500000
-11.807956,-48.219918,5.500000
-11.823694,-48.214002,5.500000
-11.839496,-48.208052,5.500000
-11.855363,-48.202067,5.500000
-11.871295,-48.196046,5.500000
-11.887291,-48.189990,5.500000
