a,b,L
-16.649369,-17.177169,5.500000
-16.774816,-16.989139,5.500000
-16.898514,-16.801761,5.500000
-17.020477,-16.615030,5.500000
-17.140717,-16.428946,5.500000
-17.259249,-16.243506,5.500000
-17.376084,-16.058708,5.500000
-17.491234,-15.874550,5.500000
-17.604714,-15.691032,5.500000
-17.716535,-15.508152,5.500000
-17.826710,-15.325908,5.500000
-17.935253,-15.144302,5.500000
-18.042178,-14.963331,5.500000
-18.147497,-14.782995,5.500000
-18.251224,-14.603295,5.500000
-18.353374,-14.424230,5.500000
-18.453960,-14.245799,5.500000
-18.552996,-14.068004,5.500000
-18.650499,-13.890843,5.500000
-18.746482,-13.714318,5.500000
-18.840960,-13.538427,5.500000
-18.933950,-13.363172,5.500000
-19.025467,-13.188551,5.500000
-19.115527,-13.014565,5.500000
-19.204147,-12.841214,5.500000
-19.291343,-12.668498,5.500000
-19.377132,-12.496415,5.500000
-19.461532,-12.324966,5.500000
-19.544561,-12.154149,5.500000
-19.626237,-11.983964,5.500000
-19.706579,-11.814408,5.500000
-19.785605,-11.645481,5.500000
-19.863335,-11.477180,5.500000
-19.939789,-11.309503,5.500000
-20.014986,-11.142448,5.500000
-20.088948,-10.976011,5.500000
