a,b,L
180.233255,-139.659106,5.500000
180.237553,-139.670058,5.500000
180.241787,-139.680868,5.500000
180.245958,-139.691539,5.500000
180.250068,-139.702076,5.500000
180.254119,-139.712480,5.500000
180.258112,-139.722755,5.500000
180.262048,-139.732902,5.500000
180.265928,-139.742926,5.500000
180.269753,-139.752827,5.500000
180.273526,-139.762609,5.500000
180.277247,-139.772274,5.500000
180.280916,-139.781825,5.500000
180.284536,-139.791262,5.500000
180.288107,-139.800589,5.500000
180.291630,-139.809807,5.500000
180.295106,-139.818919,5.500000
180.298536,-139.827926,5.500000
180.301921,-139.836829,5.500000
180.305262,-139.845632,5.500000
180.308559,-139.854334,5.500000
180.311814,-139.862938,5.500000
180.315027,-139.871445,5.500000
180.318198,-139.879856,5.500000
180.321112,-139.887982,5.500000
180.305009,-139.879295,5.500000
180.284609,-139.866936,5.500000
180.263720,-139.854279,5.500000
180.242343,-139.841324,5.500000
180.220477,-139.828072,5.500000
180.198121,-139.814522,5.500000
180.175271,-139.800672,5.500000
180.151924,-139.786519,5.500000
180.128072,-139.772058,5.500000
180.103708,-139.757285,5.500000
180.078821,-139.742194,5.500000
180.053399,-139.726778,5.500000
180.027431,-139.711027,5.500000
180.000899,-139.694934,5.500000
179.973786,-139.678486,5.500000
179.946075,-139.661674,5.500000
179.917745,-139.644484,5.500000
179.888771,-139.626901,5.500000
179.859131,-139.608912,5.500000
179.828797,-139.590500,5.500000
179.797740,-139.571647,5.500000
179.765931,-139.552334,5.500000
179.733335,-139.532542,5.500000
179.699921,-139.512250,5.500000
179.665650,-139.491436,5.500000
179.630486,-139.470076,5.500000
179.594390,-139.448148,5.500000
179.557324,-139.425627,5.500000
179.519249,-139.402491,5.500000
179.480128,-139.378716,5.500000
179.439923,-139.354280,5.500000
179.398598,-139.329159,5.500000
179.356115,-139.303332,5.500000
179.312437,-139.276775,5.500000
179.267527,-139.249465,5.500000
179.221348,-139.221380,5.500000
179.173863,-139.192498,5.500000
179.125035,-139.162795,5.500000
179.074828,-139.132249,5.500000
179.023203,-139.100837,5.500000
178.970126,-139.068536,5.500000
178.915557,-139.035324,5.500000
178.859462,-139.001179,5.500000
178.801801,-138.966077,5.500000
178.742539,-138.929994,5.500000
178.681638,-138.892910,5.500000
178.619060,-138.854799,5.500000
178.554767,-138.815639,5.500000
178.488723,-138.775406,5.500000
178.420888,-138.734078,5.500000
178.351226,-138.691631,5.500000
178.279697,-138.648040,5.500000
178.206259,-138.603280,5.500000
178.130869,-138.557324,5.500000
178.053482,-138.510145,5.500000
177.974051,-138.461713,5.500000
177.892527,-138.411999,5.500000
177.808857,-138.360969,5.500000
177.722989,-138.308592,5.500000
177.634866,-138.254832,5.500000
177.544429,-138.199654,5.500000
177.451617,-138.143019,5.500000
177.356368,-138.084890,5.500000
177.258617,-138.025226,5.500000
177.158297,-137.963986,5.500000
177.055337,-137.901127,5.500000
176.949665,-137.836604,5.500000
176.841205,-137.770371,5.500000
176.729877,-137.702380,5.500000
176.615600,-137.632578,5.500000
176.498289,-137.560915,5.500000
176.377860,-137.487340,5.500000
176.254229,-137.411799,5.500000
176.127311,-137.334243,5.500000
175.997024,-137.254619,5.500000
175.863283,-137.172877,5.500000
175.726006,-137.088965,5.500000
175.585112,-137.002835,5.500000
175.440521,-136.914437,5.500000
175.292152,-136.823722,5.500000
175.139924,-136.730639,5.500000
174.983752,-136.635139,5.500000
174.823552,-136.537166,5.500000
174.659234,-136.436668,5.500000
174.490707,-136.333588,5.500000
174.317880,-136.227870,5.500000
174.140658,-136.119455,5.500000
173.958947,-136.008287,5.500000
173.772650,-135.894304,5.500000
173.581669,-135.777448,5.500000
173.385908,-135.657658,5.500000
173.185267,-135.534874,5.500000
172.979647,-135.409034,5.500000
172.768950,-135.280077,5.500000
172.553072,-135.147941,5.500000
172.331909,-135.012560,5.500000
172.105352,-134.873868,5.500000
171.873291,-134.731796,5.500000
171.635612,-134.586275,5.500000
171.392210,-134.437240,5.500000
171.142984,-134.284629,5.500000
170.887841,-134.128385,5.500000
170.626693,-133.968454,5.500000
170.359463,-133.804789,5.500000
170.086081,-133.637347,5.500000
169.806490,-133.466094,5.500000
169.520642,-133.291001,5.500000
169.228501,-133.112046,5.500000
168.930039,-132.929212,5.500000
168.625238,-132.742490,5.500000
168.314088,-132.551875,5.500000
167.996592,-132.357369,5.500000
167.672761,-132.158979,5.500000
167.342616,-131.956721,5.500000
167.006193,-131.750616,5.500000
166.663535,-131.540693,5.500000
166.314699,-131.326988,5.500000
165.959746,-131.109541,5.500000
165.598744,-130.888393,5.500000
165.231764,-130.663591,5.500000
164.858883,-130.435183,5.500000
164.480177,-130.203218,5.500000
164.095717,-129.967741,5.500000
163.705568,-129.728794,5.500000
163.309788,-129.486413,5.500000
162.908432,-129.240635,5.500000
162.501550,-128.991492,5.500000
162.089191,-128.739015,5.500000
161.671405,-128.483238,5.500000
161.248239,-128.224190,5.500000
160.819738,-127.961901,5.500000
160.385943,-127.696397,5.500000
159.946892,-127.427705,5.500000
159.502619,-127.155846,5.500000
159.053155,-126.880840,5.500000
158.598525,-126.602706,5.500000
158.138752,-126.321458,5.500000
157.673853,-126.037110,5.500000
157.203844,-125.749671,5.500000
156.728733,-125.459150,5.500000
156.248529,-125.165553,5.500000
155.763236,-124.868885,5.500000
155.272857,-124.569148,5.500000
154.777394,-124.266345,5.500000
154.276851,-123.960481,5.500000
153.771234,-123.651561,5.500000
153.260558,-123.339594,5.500000
152.744837,-123.024594,5.500000
152.224093,-122.706575,5.500000
151.698349,-122.385552,5.500000
151.167631,-122.061547,5.500000
150.631972,-121.734579,5.500000
150.091406,-121.404675,5.500000
149.545974,-121.071861,5.500000
148.995719,-120.736169,5.500000
148.440693,-120.397633,5.500000
147.880950,-120.056291,5.500000
147.316552,-119.712184,5.500000
146.747563,-119.365356,5.500000
146.174055,-119.015855,5.500000
145.596102,-118.663731,5.500000
145.013784,-118.309039,5.500000
144.427189,-117.951836,5.500000
143.836411,-117.592186,5.500000
143.241553,-117.230156,5.500000
142.642723,-116.865820,5.500000
142.040039,-116.499254,5.500000
141.433620,-116.130537,5.500000
140.823592,-115.759752,5.500000
140.210085,-115.386981,5.500000
139.593231,-115.012312,5.500000
138.973167,-114.635832,5.500000
138.350029,-114.257630,5.500000
137.723954,-113.877792,5.500000
137.095080,-113.496406,5.500000
136.463544,-113.113561,5.500000
135.829484,-112.729344,5.500000
135.193038,-112.343842,5.500000
134.554344,-111.957142,5.500000
133.913539,-111.569332,5.500000
133.270763,-111.180496,5.500000
132.626150,-110.790721,5.500000
131.979835,-110.400090,5.500000
131.331953,-110.008686,5.500000
130.682633,-109.616591,5.500000
130.032007,-109.223883,5.500000
129.380203,-108.830643,5.500000
128.727347,-108.436949,5.500000
128.073565,-108.042876,5.500000
127.418982,-107.648501,5.500000
126.763720,-107.253898,5.500000
126.107900,-106.859140,5.500000
125.451640,-106.464300,5.500000
124.795056,-106.069447,5.500000
124.138262,-105.674652,5.500000
123.481369,-105.279981,5.500000
122.824486,-104.885500,5.500000
122.167719,-104.491273,5.500000
121.511168,-104.097363,5.500000
120.854934,-103.703827,5.500000
120.199111,-103.310725,5.500000
119.543793,-102.918112,5.500000
118.889069,-102.526042,5.500000
118.235024,-102.134566,5.500000
117.581741,-101.743733,5.500000
116.929302,-101.353593,5.500000
116.277784,-100.964192,5.500000
115.627263,-100.575573,5.500000
114.977807,-100.187780,5.500000
114.329486,-99.800852,5.500000
113.682366,-99.414829,5.500000
113.036509,-99.029747,5.500000
112.391974,-98.645641,5.500000
111.748818,-98.262543,5.500000
111.107095,-97.880488,5.500000
110.466860,-97.499504,5.500000
109.828161,-97.119622,5.500000
109.191046,-96.740868,5.500000
108.555562,-96.363271,5.500000
107.921752,-95.986853,5.500000
107.289653,-95.611638,5.500000
106.659306,-95.237646,5.500000
106.030744,-94.864898,5.500000
105.403997,-94.493410,5.500000
104.779094,-94.123198,5.500000
104.156064,-93.754276,5.500000
103.534926,-93.386657,5.500000
102.915704,-93.020350,5.500000
102.298412,-92.655365,5.500000
101.683064,-92.291706,5.500000
101.069675,-91.929381,5.500000
100.458252,-91.568392,5.500000
99.848802,-91.208742,5.500000
99.241331,-90.850431,5.500000
98.635839,-90.493457,5.500000
98.032327,-90.137820,5.500000
97.430793,-89.783515,5.500000
96.831234,-89.430537,5.500000
96.233640,-89.078881,5.500000
95.638007,-88.728538,5.500000
95.044323,-88.379501,5.500000
94.452576,-88.031760,5.500000
93.862753,-87.685304,5.500000
93.274837,-87.340121,5.500000
92.688813,-86.996198,5.500000
92.104658,-86.653520,5.500000
91.522353,-86.312073,5.500000
90.941873,-85.971838,5.500000
90.363194,-85.632800,5.500000
89.786288,-85.294937,5.500000
89.211129,-84.958234,5.500000
88.637689,-84.622670,5.500000
88.065943,-84.288228,5.500000
87.495863,-83.954888,5.500000
86.927425,-83.622635,5.500000
86.360604,-83.291450,5.500000
85.795372,-82.961316,5.500000
85.231707,-82.632216,5.500000
84.669582,-82.304133,5.500000
84.108978,-81.977052,5.500000
83.549867,-81.650955,5.500000
82.992231,-81.325830,5.500000
82.436045,-81.001658,5.500000
81.881289,-80.678427,5.500000
81.327942,-80.356122,5.500000
80.775983,-80.034727,5.500000
80.225393,-79.714231,5.500000
79.676151,-79.394617,5.500000
79.128239,-79.075874,5.500000
78.581638,-78.757987,5.500000
78.036329,-78.440944,5.500000
77.492295,-78.124733,5.500000
76.949517,-77.809339,5.500000
76.407979,-77.494752,5.500000
75.867664,-77.180959,5.500000
75.328554,-76.867948,5.500000
74.790637,-76.555709,5.500000
74.253893,-76.244229,5.500000
73.718310,-75.933497,5.500000
73.183875,-75.623505,5.500000
72.650570,-75.314239,5.500000
72.118386,-75.005692,5.500000
71.587309,-74.697853,5.500000
71.057326,-74.390713,5.500000
70.528428,-74.084264,5.500000
70.000601,-73.778495,5.500000
69.473832,-73.473398,5.500000
68.948111,-73.168962,5.500000
68.423422,-72.865178,5.500000
67.899749,-72.562034,5.500000
67.377080,-72.259521,5.500000
66.855398,-71.957626,5.500000
66.334686,-71.656338,5.500000
65.814926,-71.355644,5.500000
65.296104,-71.055534,5.500000
64.778197,-70.755993,5.500000
64.261190,-70.457011,5.500000
63.745064,-70.158573,5.500000
63.229797,-69.860667,5.500000
62.715371,-69.563279,5.500000
62.201766,-69.266397,5.500000
61.688962,-68.970007,5.500000
61.176936,-68.674093,5.500000
60.665669,-68.378644,5.500000
60.155138,-68.083645,5.500000
59.645321,-67.789081,5.500000
59.136195,-67.494938,5.500000
58.627740,-67.201202,5.500000
58.119932,-66.907859,5.500000
57.612747,-66.614893,5.500000
57.106164,-66.322290,5.500000
56.600160,-66.030038,5.500000
56.094712,-65.738121,5.500000
55.589798,-65.446524,5.500000
55.085394,-65.155236,5.500000
54.581480,-64.864241,5.500000
54.078031,-64.573526,5.500000
53.575023,-64.283076,5.500000
53.072434,-63.992877,5.500000
52.570238,-63.702913,5.500000
52.068410,-63.413170,5.500000
51.566923,-63.123631,5.500000
51.065752,-62.834281,5.500000
50.564870,-62.545103,5.500000
50.064251,-62.256083,5.500000
49.563869,-61.967203,5.500000
49.063702,-61.678453,5.500000
48.563726,-61.389816,5.500000
48.063921,-61.101282,5.500000
47.564265,-60.812837,5.500000
47.064740,-60.524471,5.500000
46.565328,-60.236175,5.500000
46.066013,-59.947938,5.500000
45.566781,-59.659752,5.500000
45.067618,-59.371612,5.500000
44.568515,-59.083511,5.500000
44.069463,-58.795446,5.500000
43.570453,-58.507412,5.500000
43.071481,-58.219408,5.500000
42.572543,-57.931434,5.500000
42.073639,-57.643491,5.500000
41.574767,-57.355579,5.500000
41.075930,-57.067701,5.500000
40.577132,-56.779860,5.500000
40.078378,-56.492064,5.500000
39.579675,-56.204317,5.500000
39.081032,-55.916626,5.500000
38.582459,-55.628999,5.500000
38.083967,-55.341445,5.500000
37.585572,-55.053974,5.500000
37.087287,-54.766598,5.500000
36.589128,-54.479328,5.500000
36.091115,-54.192177,5.500000
35.593266,-53.905158,5.500000
35.095604,-53.618289,5.500000
34.598152,-53.331583,5.500000
34.100934,-53.045058,5.500000
33.603977,-52.758733,5.500000
33.107309,-52.472626,5.500000
32.610962,-52.186758,5.500000
32.114970,-51.901152,5.500000
31.619366,-51.615830,5.500000
31.124188,-51.330815,5.500000
30.629477,-51.046134,5.500000
30.135274,-50.761814,5.500000
29.641623,-50.477882,5.500000
29.148565,-50.194364,5.500000
28.656141,-49.911285,5.500000
28.164391,-49.628671,5.500000
27.673356,-49.346547,5.500000
27.183075,-49.064936,5.500000
26.693585,-48.783862,5.500000
26.204924,-48.503348,5.500000
25.717126,-48.223414,5.500000
25.230228,-47.944082,5.500000
24.744264,-47.665373,5.500000
24.259266,-47.387306,5.500000
23.775265,-47.109901,5.500000
23.292292,-46.833173,5.500000
22.810375,-46.557142,5.500000
22.329543,-46.281822,5.500000
21.849821,-46.007230,5.500000
21.371234,-45.733379,5.500000
20.893805,-45.460284,5.500000
20.417557,-45.187957,5.500000
19.942511,-44.916410,5.500000
19.468685,-44.645654,5.500000
18.996098,-44.375700,5.500000
18.524767,-44.106556,5.500000
18.054705,-43.838232,5.500000
17.585927,-43.570734,5.500000
17.118443,-43.304068,5.500000
16.652262,-43.038240,5.500000
16.187393,-42.773253,5.500000
15.723839,-42.509112,5.500000
15.261605,-42.245816,5.500000
14.800690,-41.983367,5.500000
14.341094,-41.721763,5.500000
13.882812,-41.461002,5.500000
13.425839,-41.201082,5.500000
12.970167,-40.941996,5.500000
12.515787,-40.683742,5.500000
12.062691,-40.426312,5.500000
11.610864,-40.169701,5.500000
11.160295,-39.913899,5.500000
10.710846,-39.658900,5.500000
10.265247,-39.404694,5.500000
9.824697,-39.151271,5.500000
9.389130,-38.898622,5.500000
8.958483,-38.646736,5.500000
8.532694,-38.395607,5.500000
8.111704,-38.145224,5.500000
7.695456,-37.895583,5.500000
7.283893,-37.646675,5.500000
6.876962,-37.398495,5.500000
6.474610,-37.151037,5.500000
6.076788,-36.904298,5.500000
5.683446,-36.658273,5.500000
5.294535,-36.412957,5.500000
4.910008,-36.168347,5.500000
4.529817,-35.924439,5.500000
4.153915,-35.681229,5.500000
3.782257,-35.438714,5.500000
3.414796,-35.196890,5.500000
3.051488,-34.955755,5.500000
2.692289,-34.715306,5.500000
2.337155,-34.475540,5.500000
1.986044,-34.236454,5.500000
1.638912,-33.998046,5.500000
1.295720,-33.760316,5.500000
0.956426,-33.523261,5.500000
0.620990,-33.286881,5.500000
0.289374,-33.051173,5.500000
-0.038462,-32.816139,5.500000
-0.362555,-32.581778,5.500000
-0.682942,-32.348090,5.500000
-0.999660,-32.115075,5.500000
-1.312745,-31.882735,5.500000
-1.622231,-31.651071,5.500000
-1.928154,-31.420084,5.500000
-2.230548,-31.189776,5.500000
-2.529445,-30.960149,5.500000
-2.824878,-30.731205,5.500000
-3.116879,-30.502948,5.500000
-3.405481,-30.275380,5.500000
-3.690715,-30.048506,5.500000
-3.972612,-29.822327,5.500000
-4.251203,-29.596850,5.500000
-4.526520,-29.372077,5.500000
-4.798594,-29.148014,5.500000
-5.067454,-28.924665,5.500000
-5.333132,-28.702035,5.500000
-5.595658,-28.480129,5.500000
-5.855064,-28.258953,5.500000
-6.111379,-28.038511,5.500000
-6.364635,-27.818807,5.500000
-6.614865,-27.599845,5.500000
-6.862100,-27.381630,5.500000
-7.106371,-27.164165,5.500000
-7.347711,-26.947453,5.500000
-7.586153,-26.731498,5.500000
-7.821729,-26.516302,5.500000
-8.054471,-26.301868,5.500000
-8.284412,-26.088197,5.500000
-8.511584,-25.875293,5.500000
-8.736020,-25.663155,5.500000
-8.957750,-25.451784,5.500000
-9.176808,-25.241182,5.500000
-9.393224,-25.031347,5.500000
-9.607030,-24.822280,5.500000
-9.818257,-24.613979,5.500000
-10.026935,-24.406443,5.500000
-10.233096,-24.199670,5.500000
-10.436768,-23.993658,5.500000
-10.637983,-23.788406,5.500000
-10.836769,-23.583909,5.500000
-11.033156,-23.380166,5.500000
-11.227172,-23.177172,5.500000
-11.418847,-22.974923,5.500000
-11.608208,-22.773416,5.500000
-11.795283,-22.572646,5.500000
-11.980099,-22.372610,5.500000
-12.162682,-22.173300,5.500000
-12.343059,-21.974713,5.500000
-12.521255,-21.776844,5.500000
-12.697296,-21.579686,5.500000
-12.871206,-21.383234,5.500000
-13.043010,-21.187482,5.500000
-13.212730,-20.992423,5.500000
-13.380391,-20.798051,5.500000
-13.546014,-20.604359,5.500000
-13.709622,-20.411342,5.500000
-13.871236,-20.218991,5.500000
-14.030876,-20.027301,5.500000
-14.188563,-19.836264,5.500000
-14.344314,-19.645873,5.500000
-14.498149,-19.456122,5.500000
-14.650086,-19.267004,5.500000
-14.800141,-19.078511,5.500000
-14.948331,-18.890637,5.500000
-15.094672,-18.703376,5.500000
-15.239180,-18.516721,5.500000
-15.381870,-18.330667,5.500000
-15.522756,-18.145209,5.500000
-15.661853,-17.960342,5.500000
-15.799174,-17.776061,5.500000
-15.934733,-17.592363,5.500000
-16.068543,-17.409242,5.500000
-16.200615,-17.226697,5.500000
-16.330962,-17.044723,5.500000
-16.459597,-16.863318,5.500000
-16.586530,-16.682481,5.500000
-16.711773,-16.502209,5.500000
-16.835336,-16.322501,5.500000
-16.957231,-16.143355,5.500000
-17.077468,-15.964770,5.500000
-17.196057,-15.786746,5.500000
-17.313010,-15.609283,5.500000
-17.428335,-15.432379,5.500000
-17.542046,-15.256036,5.500000
-17.654151,-15.080254,5.500000
-17.764663,-14.905032,5.500000
-17.873593,-14.730371,5.500000
-17.980953,-14.556272,5.500000
-18.086754,-14.382736,5.500000
-18.191009,-14.209763,5.500000
-18.293731,-14.037355,5.500000
-18.394931,-13.865512,5.500000
-18.494624,-13.694235,5.500000
-18.592821,-13.523526,5.500000
-18.689538,-13.353385,5.500000
-18.784787,-13.183814,5.500000
-18.878584,-13.014813,5.500000
-18.970943,-12.846383,5.500000
-19.061879,-12.678525,5.500000
-19.151408,-12.511239,5.500000
-19.239545,-12.344526,5.500000
-19.326306,-12.178387,5.500000
-19.411709,-12.012821,5.500000
-19.495770,-11.847828,5.500000
-19.578506,-11.683408,5.500000
-19.659936,-11.519560,5.500000
-19.740078,-11.356282,5.500000
-19.818951,-11.193574,5.500000
-19.896573,-11.031433,5.500000
-19.972965,-10.869857,5.500000
