"L","a","b","prior.uniform","prior.distance.from.munsel.center"
30.5,-90,20,0.000219635405227323,0.000186664990164314
30.5,-90,30,0.000219635405227323,0.000182141362542069
30.5,90,-30,0.000219635405227323,0.00017908324155468
30.5,-90,40,0.000219635405227323,0.000175794513444587
30.5,90,-40,0.000219635405227323,0.000171902327756448
30.5,90,-50,0.000219635405227323,0.000163160458255577
30.5,90,-60,0.000219635405227323,0.000153045140962386
30.5,90,-70,0.000219635405227323,0.000141737882412793
30.5,90,-80,0.000219635405227323,0.000129405794204758
30.5,90,-90,0.000219635405227323,0.000116197474842039
35.5,0,0,0.000219635405227323,0.000330055467335401
35.5,0,10,0.000219635405227323,0.000327813393753246
35.5,0,-10,0.000219635405227323,0.00032373946216729
35.5,0,20,0.000219635405227323,0.000318084710299099
35.5,0,-20,0.000219635405227323,0.000311520229571671
35.5,0,30,0.000219635405227323,0.000304044622018169
35.5,0,-30,0.000219635405227323,0.000296227989690652
35.5,0,40,0.000219635405227323,0.000287842076858786
35.5,0,-40,0.000219635405227323,0.00027938438835505
35.5,0,50,0.000219635405227323,0.000270514941406947
35.5,0,-50,0.000219635405227323,0.0002617025496809
35.5,0,60,0.000219635405227323,0.000252554606199943
35.5,0,-60,0.000219635405227323,0.000243530080778455
35.5,0,-70,0.000219635405227323,0.000225049792530654
35.5,-10,0,0.000219635405227323,0.000325763817555585
35.5,10,0,0.000219635405227323,0.000325697908962417
35.5,-100,0,0.000219635405227323,0.000173310752116465
35.5,-100,10,0.000219635405227323,0.00017283181562271
35.5,-100,-10,0.000219635405227323,0.000171899975357393
35.5,100,-100,0.000219635405227323,9.08755154816187e-05
35.5,-100,20,0.000219635405227323,0.000170476687377802
35.5,-100,30,0.000219635405227323,0.000166310032387065
35.5,-100,40,0.000219635405227323,0.000160439225598216
35.5,100,-40,0.000219635405227323,0.000156811558588513
35.5,-100,50,0.000219635405227323,0.000153001732660018
35.5,100,-50,0.000219635405227323,0.000148661511460013
35.5,100,-60,0.000219635405227323,0.000139177237114912
35.5,100,-70,0.000219635405227323,0.000128515065458593
35.5,100,-80,0.000219635405227323,0.000116823025142313
35.5,100,-90,0.000219635405227323,0.000104236358520734
35.5,-10,10,0.000219635405227323,0.000323723677945374
35.5,-10,-10,0.000219635405227323,0.000319973508624382
35.5,10,10,0.000219635405227323,0.000323660593384823
35.5,10,-10,0.000219635405227323,0.000319915030312409
35.5,-10,20,0.000219635405227323,0.000314693898799477
35.5,-10,-20,0.000219635405227323,0.000308482920816905
35.5,10,20,0.000219635405227323,0.000314640871956399
35.5,10,-20,0.000219635405227323,0.000308435135006058
35.5,-10,30,0.000219635405227323,0.000301331201197162
35.5,-10,-30,0.000219635405227323,0.000293787814715431
35.5,10,30,0.000219635405227323,0.000301288298442401
35.5,10,-30,0.000219635405227323,0.000293749086462379
35.5,-10,40,0.000219635405227323,0.000285640533837887
35.5,-10,-40,0.000219635405227323,0.000277380949002901
35.5,10,40,0.000219635405227323,0.000285605488702132
35.5,10,-40,0.000219635405227323,0.000277348985653979
35.5,-10,50,0.000219635405227323,0.000268684566773879
35.5,-10,-50,0.000219635405227323,0.000260017061649201
35.5,10,50,0.000219635405227323,0.000268655312139917
35.5,10,-50,0.000219635405227323,0.000259990085552722
35.5,-10,60,0.000219635405227323,0.000250997245005903
35.5,-10,-60,0.000219635405227323,0.000242081461556914
35.5,10,60,0.000219635405227323,0.000250972291487489
35.5,10,-60,0.000219635405227323,0.000242058229814063
35.5,10,-70,0.000219635405227323,0.000223762221432529
35.5,-110,0,0.000219635405227323,0.000154327647608009
35.5,-110,10,0.000219635405227323,0.0001538905306351
35.5,-110,-10,0.000219635405227323,0.000153039553271003
35.5,110,-100,0.000219635405227323,7.71557003176876e-05
35.5,-110,20,0.000219635405227323,0.000151738507362698
35.5,-110,30,0.000219635405227323,0.000147921142324973
35.5,-110,40,0.000219635405227323,0.000142521793269175
35.5,110,-60,0.000219635405227323,0.000122776158444521
35.5,110,-70,0.000219635405227323,0.000112789631522824
35.5,110,-80,0.000219635405227323,0.000101778980431406
35.5,110,-90,0.000219635405227323,8.98643920045e-05
35.5,-120,0,0.000219635405227323,0.000135281637059314
35.5,-120,10,0.000219635405227323,0.00013487973563068
35.5,120,-100,0.000219635405227323,6.28291220646753e-05
35.5,-120,20,0.000219635405227323,0.000132899278965732
35.5,-120,30,0.000219635405227323,0.000129379036252474
35.5,-120,40,0.000219635405227323,0.000124384863628394
35.5,120,-80,0.000219635405227323,8.62121877826884e-05
35.5,120,-90,0.000219635405227323,7.49227939529271e-05
35.5,-130,0,0.000219635405227323,0.000116186810724674
35.5,-130,10,0.000219635405227323,0.000115814948628799
35.5,-130,20,0.000219635405227323,0.000113981197904728
35.5,-130,30,0.000219635405227323,0.000110716422269113
35.5,-130,40,0.000219635405227323,0.000106073466966115
35.5,-140,10,0.000219635405227323,9.67074163978433e-05
35.5,-140,20,0.000219635405227323,9.50004622916108e-05
35.5,-140,30,0.000219635405227323,9.19574547349401e-05
35.5,-20,0,0.000219635405227323,0.000314760252322708
35.5,20,0,0.000219635405227323,0.000314654124011283
35.5,-20,10,0.000219635405227323,0.000313104770489994
35.5,-20,-10,0.000219635405227323,0.000310001125542068
35.5,20,10,0.000219635405227323,0.000313001657197611
35.5,20,-10,0.000219635405227323,0.000309903226769624
35.5,-20,20,0.000219635405227323,0.000305517396903162
35.5,-20,-20,0.000219635405227323,0.000300102791685831
35.5,20,20,0.000219635405227323,0.000305426164053006
35.5,20,-20,0.000219635405227323,0.000300018491259292
35.5,-20,30,0.000219635405227323,0.000293720052964509
35.5,-20,-30,0.000219635405227323,0.000286854055472992
35.5,20,30,0.000219635405227323,0.000293642683389262
35.5,20,-30,0.000219635405227323,0.000286782973031393
35.5,-20,40,0.000219635405227323,0.000279319079957755
35.5,-20,-40,0.000219635405227323,0.000271581870505694
35.5,20,40,0.000219635405227323,0.000279253817911553
35.5,20,-40,0.000219635405227323,0.000271521670384488
35.5,-20,50,0.000219635405227323,0.000263351775904746
35.5,-20,-50,0.000219635405227323,0.00025508140078657
35.5,20,50,0.000219635405227323,0.000263296164198829
35.5,20,-50,0.000219635405227323,0.000255029745630112
35.5,-20,60,0.000219635405227323,0.000246417639334063
35.5,-20,-60,0.000219635405227323,0.000237807433654809
35.5,20,60,0.000219635405227323,0.000246369567120327
35.5,20,-60,0.000219635405227323,0.000237762461624148
35.5,20,-70,0.000219635405227323,0.000219985073427133
35.5,20,-80,0.000219635405227323,0.000201858086941704
35.5,-30,0,0.000219635405227323,0.000300092248672603
35.5,30,0,0.000219635405227323,0.000299965854101995
35.5,-30,10,0.000219635405227323,0.000298770920196787
35.5,-30,-10,0.000219635405227323,0.000296257993844828
35.5,30,10,0.000219635405227323,0.000298646825159392
35.5,30,-10,0.000219635405227323,0.000296138049118757
35.5,-30,20,0.000219635405227323,0.000292553194663458
35.5,-30,-20,0.000219635405227323,0.000287977100824524
35.5,30,20,0.000219635405227323,0.000292438886529304
35.5,30,-20,0.000219635405227323,0.000287869064164517
35.5,-30,30,0.000219635405227323,0.000282461583440826
35.5,-30,-30,0.000219635405227323,0.000276406956699461
35.5,30,30,0.000219635405227323,0.000282360248364019
35.5,30,-30,0.000219635405227323,0.00027631208244645
35.5,-30,40,0.000219635405227323,0.000269643618158083
35.5,-30,-40,0.000219635405227323,0.000262593061542927
35.5,30,40,0.000219635405227323,0.000269555052008571
35.5,30,-40,0.000219635405227323,0.000262510236555644
35.5,-30,50,0.000219635405227323,0.00025499747281046
35.5,-30,-50,0.000219635405227323,0.000247283100233123
35.5,30,50,0.000219635405227323,0.00025492005456549
35.5,30,-50,0.000219635405227323,0.000247210495868232
35.5,-30,60,0.000219635405227323,0.00023912963650859
35.5,30,60,0.000219635405227323,0.000239061509571634
35.5,30,-60,0.000219635405227323,0.000230901797697414
35.5,30,-70,0.000219635405227323,0.000213897502634886
35.5,30,-80,0.000219635405227323,0.000196400408947671
35.5,30,-90,0.000219635405227323,0.000178544688110214
35.5,-40,0,0.000219635405227323,0.000283579719190242
35.5,40,0,0.000219635405227323,0.000283442911633583
35.5,-40,10,0.000219635405227323,0.000282503840531127
35.5,-40,-10,0.000219635405227323,0.00028043983883342
35.5,40,10,0.000219635405227323,0.00028236868854214
35.5,40,-10,0.000219635405227323,0.000280307753394677
35.5,-40,20,0.000219635405227323,0.000277356975471359
35.5,-40,-20,0.000219635405227323,0.000273489470674092
35.5,40,20,0.000219635405227323,0.000277229219849659
35.5,40,-20,0.000219635405227323,0.000273366761545775
35.5,-40,30,0.000219635405227323,0.000268750420221803
35.5,-40,-30,0.000219635405227323,0.000263463085375357
35.5,40,30,0.000219635405227323,0.000268633376636419
35.5,40,-30,0.000219635405227323,0.000263351775904746
35.5,-40,40,0.000219635405227323,0.000257466398081227
35.5,-40,-40,0.000219635405227323,0.000251128336006874
35.5,40,40,0.000219635405227323,0.000257360948143642
35.5,40,-40,0.000219635405227323,0.000251028444186094
35.5,-40,50,0.000219635405227323,0.000244216282871456
35.5,-40,-50,0.000219635405227323,0.000237120451455237
35.5,40,50,0.000219635405227323,0.000244121821148201
35.5,40,-50,0.000219635405227323,0.000237030982747178
35.5,40,60,0.000219635405227323,0.000229465763356137
35.5,40,-60,0.000219635405227323,0.000221829069014768
35.5,40,-70,0.000219635405227323,0.000205754236465646
35.5,40,-80,0.000219635405227323,0.000189037336978509
35.5,40,-90,0.000219635405227323,0.000171839763389067
35.5,-50,0,0.000219635405227323,0.000266087797054302
35.5,50,0,0.000219635405227323,0.000265945211321593
35.5,-50,10,0.000219635405227323,0.000265189169650718
35.5,-50,-10,0.000219635405227323,0.000263456125166784
35.5,50,10,0.000219635405227323,0.00026504779013661
35.5,50,-10,0.000219635405227323,0.000263317015231424
35.5,50,-100,0.000219635405227323,0.000146623016776241
35.5,-50,20,0.000219635405227323,0.000260846395812504
35.5,-50,-20,0.000219635405227323,0.000257538951627132
35.5,50,20,0.000219635405227323,0.00026071056939917
35.5,50,-20,0.000219635405227323,0.000257407070475062
35.5,-50,30,0.000219635405227323,0.000253439666833535
35.5,-50,-30,0.000219635405227323,0.000248811607644622
35.5,50,30,0.000219635405227323,0.000253312368636738
35.5,50,-30,0.000219635405227323,0.000248689115401397
35.5,-50,40,0.000219635405227323,0.000243500712521687
35.5,-50,-40,0.000219635405227323,0.000237824302073591
35.5,50,40,0.000219635405227323,0.000243383306935144
35.5,50,-40,0.000219635405227323,0.000237711886189992
35.5,-50,50,0.000219635405227323,0.000231568941556206
35.5,50,50,0.000219635405227323,0.000231461555229876
35.5,50,-50,0.000219635405227323,0.000224983092982933
35.5,50,60,0.000219635405227323,0.000218011426340975
35.5,50,-60,0.000219635405227323,0.000210919309647662
35.5,50,-70,0.000219635405227323,0.000195841308421439
35.5,50,-80,0.000219635405227323,0.000179988776774611
35.5,50,-90,0.000219635405227323,0.000163538956296742
35.5,-60,0,0.000219635405227323,0.000248032805477779
35.5,60,0,0.000219635405227323,0.000247886757166732
35.5,-60,10,0.000219635405227323,0.000247264945156728
35.5,-60,-10,0.000219635405227323,0.000245779187163305
35.5,60,10,0.000219635405227323,0.00024711980011981
35.5,60,-10,0.000219635405227323,0.00024563575856868
35.5,60,-100,0.000219635405227323,0.000137611203285344
35.5,-60,20,0.000219635405227323,0.000243530080778455
35.5,-60,-20,0.000219635405227323,0.00024066039654185
35.5,60,20,0.000219635405227323,0.000243389174654555
35.5,60,-20,0.000219635405227323,0.000240522582963109
35.5,-60,30,0.000219635405227323,0.000237075709645156
35.5,-60,-30,0.000219635405227323,0.000232994256672794
35.5,60,30,0.000219635405227323,0.000236941573627953
35.5,60,-30,0.000219635405227323,0.00023286407605349
35.5,-60,40,0.000219635405227323,0.000228269588907246
35.5,-60,-40,0.000219635405227323,0.000223175825773793
35.5,60,40,0.000219635405227323,0.000228143705460774
35.5,60,-40,0.000219635405227323,0.000223054268443663
35.5,-60,50,0.000219635405227323,0.000217515262380388
35.5,60,50,0.000219635405227323,0.000217398176693824
35.5,60,-50,0.000219635405227323,0.000211488902058409
35.5,60,60,0.000219635405227323,0.00020508235368607
35.5,60,-60,0.000219635405227323,0.000198520208765318
35.5,60,-70,0.000219635405227323,0.000184440189427138
35.5,60,-80,0.000219635405227323,0.000169481338635678
35.5,60,-90,0.000219635405227323,0.000153824952603057
35.5,-70,0,0.000219635405227323,0.000229629901533275
35.5,70,0,0.000219635405227323,0.000229481639391702
35.5,-70,10,0.000219635405227323,0.000228961301794432
35.5,-70,-10,0.000219635405227323,0.000227664787116593
35.5,70,10,0.000219635405227323,0.000228813735485788
35.5,70,-10,0.000219635405227323,0.000227518551696261
35.5,70,-100,0.000219635405227323,0.000127390940706805
35.5,-70,20,0.000219635405227323,0.000225695271243298
35.5,-70,-20,0.000219635405227323,0.000223170758893097
35.5,70,20,0.000219635405227323,0.000225551012265949
35.5,70,-20,0.000219635405227323,0.000223028956545757
35.5,-70,30,0.000219635405227323,0.000219999954464868
35.5,-70,-30,0.000219635405227323,0.000216367763338939
35.5,70,30,0.000219635405227323,0.000219861121655748
35.5,70,-30,0.000219635405227323,0.000216232182978433
35.5,-70,40,0.000219635405227323,0.000212135961610332
35.5,70,40,0.000219635405227323,0.000212003983601628
35.5,70,-40,0.000219635405227323,0.000207415083113299
35.5,-70,50,0.000219635405227323,0.000202406001734294
35.5,70,50,0.000219635405227323,0.000202281622412206
35.5,70,-50,0.000219635405227323,0.000196883830847522
35.5,70,60,0.000219635405227323,0.000190995560493789
35.5,70,-60,0.000219635405227323,0.000184928826315903
35.5,70,-70,0.000219635405227323,0.000171805902144314
35.5,70,-80,0.000219635405227323,0.000157730267828664
35.5,70,-90,0.000219635405227323,0.000142877997768959
35.5,-80,0,0.000219635405227323,0.000210998883904917
35.5,80,0,0.000219635405227323,0.000210849129846285
35.5,-80,10,0.000219635405227323,0.000210407701133173
35.5,-80,-10,0.000219635405227323,0.000209259594026442
35.5,80,10,0.000219635405227323,0.000210258496912688
35.5,80,-10,0.000219635405227323,0.000209111446172005
35.5,80,-100,0.000219635405227323,0.000116107395459087
35.5,-80,20,0.000219635405227323,0.00020751128292568
35.5,-80,-20,0.000219635405227323,0.00020526306462843
35.5,80,20,0.000219635405227323,0.000207364715268531
35.5,80,-20,0.000219635405227323,0.000205118480151124
35.5,-80,30,0.000219635405227323,0.000202428221969074
35.5,80,30,0.000219635405227323,0.000202286062954471
35.5,80,-30,0.000219635405227323,0.00019902700478742
35.5,-80,40,0.000219635405227323,0.000195347954556883
35.5,80,40,0.000219635405227323,0.000195211512340471
35.5,80,-40,0.000219635405227323,0.000191049681018629
35.5,-80,50,0.000219635405227323,0.000186499929513981
35.5,80,50,0.000219635405227323,0.00018637001625333
35.5,80,-50,0.000219635405227323,0.000181424086548758
35.5,80,60,0.000219635405227323,0.000176001438488919
35.5,80,-60,0.000219635405227323,0.000170387016099889
35.5,80,-70,0.000219635405227323,0.000158157654627381
35.5,80,-80,0.000219635405227323,0.000144929178298605
35.5,80,-90,0.000219635405227323,0.000130866460849775
35.5,-90,0,0.000219635405227323,0.000192210942673694
35.5,-90,10,0.000219635405227323,0.000191681595827519
35.5,-90,-10,0.000219635405227323,0.000190652481321703
35.5,90,-10,0.000219635405227323,0.00019050297810066
35.5,90,-100,0.000219635405227323,0.000103895147687083
35.5,-90,20,0.000219635405227323,0.000189082638013974
35.5,-90,-20,0.000219635405227323,0.000187059193176229
35.5,90,-20,0.000219635405227323,0.000186912603835666
35.5,-90,30,0.000219635405227323,0.000184500445798919
35.5,90,-30,0.000219635405227323,0.000181404324402504
35.5,-90,40,0.000219635405227323,0.000178076081197618
35.5,90,-40,0.000219635405227323,0.000174138843427858
35.5,-90,50,0.000219635405227323,0.00016998585369951
35.5,90,-50,0.000219635405227323,0.00016530202926777
35.5,90,-60,0.000219635405227323,0.000155086485086141
35.5,90,-70,0.000219635405227323,0.000143677786970707
35.5,90,-80,0.000219635405227323,0.000131246009758094
35.5,90,-90,0.000219635405227323,0.000117941726058811
40.5,0,0,0.000219635405227323,0.000339655042535578
40.5,0,10,0.000219635405227323,0.000336783179476201
40.5,0,-10,0.000219635405227323,0.000331773028783188
40.5,0,20,0.000219635405227323,0.000325123191318273
40.5,0,-20,0.000219635405227323,0.000317689379322675
40.5,0,30,0.000219635405227323,0.000309463083583039
40.5,0,-30,0.000219635405227323,0.000301040780620846
40.5,0,40,0.000219635405227323,0.000292143169394508
40.5,0,-40,0.000219635405227323,0.000283271135375124
40.5,0,50,0.000219635405227323,0.000274046472444242
40.5,0,-50,0.000219635405227323,0.000264940996712467
40.5,0,60,0.000219635405227323,0.000255536798183199
40.5,0,-60,0.000219635405227323,0.000246296742922156
40.5,0,-70,0.000219635405227323,0.000227460490507991
40.5,-10,0,0.000219635405227323,0.000334233883944309
40.5,10,0,0.000219635405227323,0.000334152933228451
40.5,-100,0,0.000219635405227323,0.000175084664002521
40.5,-100,10,0.000219635405227323,0.000174601407612667
40.5,-100,-10,0.000219635405227323,0.00017366122263919
40.5,-100,20,0.000219635405227323,0.000172225340477424
40.5,-100,-20,0.000219635405227323,0.000170371607879767
40.5,-100,30,0.000219635405227323,0.000168022834692143
40.5,100,-30,0.000219635405227323,0.000165159536459972
40.5,-100,40,0.000219635405227323,0.000162103948651999
40.5,100,-40,0.000219635405227323,0.000158447904039628
40.5,-100,50,0.000219635405227323,0.000154609302603671
40.5,100,-50,0.000219635405227323,0.000150237513123532
40.5,-100,60,0.000219635405227323,0.000145695902640184
40.5,100,-60,0.000219635405227323,0.000140688406435731
40.5,100,-70,0.000219635405227323,0.000129959456172896
40.5,100,-80,0.000219635405227323,0.000118200675617712
40.5,100,-90,0.000219635405227323,0.000105548745241356
40.5,-10,10,0.000219635405227323,0.000331754035746782
40.5,-10,-10,0.000219635405227323,0.000327313377127325
40.5,10,10,0.000219635405227323,0.000331678154707918
40.5,10,-10,0.000219635405227323,0.00032724514881651
40.5,-10,20,0.000219635405227323,0.000321252949460488
40.5,-10,-20,0.000219635405227323,0.000314322100690538
40.5,10,20,0.000219635405227323,0.000321192977123914
40.5,10,-20,0.000219635405227323,0.000314269419707319
40.5,-10,30,0.000219635405227323,0.000306522199073028
40.5,-10,-30,0.000219635405227323,0.000298439182077211
40.5,10,30,0.000219635405227323,0.000306475859217317
40.5,10,-30,0.000219635405227323,0.000298397981885122
40.5,-10,40,0.000219635405227323,0.00028982528403037
40.5,-10,-40,0.000219635405227323,0.000281181221890793
40.5,10,40,0.000219635405227323,0.000289788439082321
40.5,10,-40,0.000219635405227323,0.000281147910743222
40.5,-10,50,0.000219635405227323,0.000272150863561014
40.5,-10,-50,0.000219635405227323,0.000263204988233797
40.5,10,50,0.000219635405227323,0.000272120586200004
40.5,10,-50,0.000219635405227323,0.000263177216563263
40.5,-10,60,0.000219635405227323,0.000253939847690905
40.5,-10,-60,0.000219635405227323,0.000244816426296845
40.5,10,60,0.000219635405227323,0.000253914268496502
40.5,10,-60,0.000219635405227323,0.00024479269219779
40.5,-10,-70,0.000219635405227323,0.000226172214155845
40.5,10,-70,0.000219635405227323,0.000226151529220993
40.5,10,-80,0.000219635405227323,0.000207341253716486
40.5,-110,0,0.000219635405227323,0.000155945116190188
40.5,-110,10,0.000219635405227323,0.000155504722421303
40.5,-110,-10,0.000219635405227323,0.000154647403879839
40.5,-110,20,0.000219635405227323,0.000153336759134966
40.5,-110,30,0.000219635405227323,0.000149491882777347
40.5,-110,40,0.000219635405227323,0.000144055205325081
40.5,-110,50,0.000219635405227323,0.000137137586522359
40.5,110,-50,0.000219635405227323,0.000133073663928243
40.5,110,-60,0.000219635405227323,0.000124186998938708
40.5,110,-70,0.000219635405227323,0.000114145670751945
40.5,110,-80,0.000219635405227323,0.000103079341872451
40.5,110,-90,0.000219635405227323,9.11094471595753e-05
40.5,-120,0,0.000219635405227323,0.000136767701494933
40.5,-120,10,0.000219635405227323,0.000136363257579698
40.5,-120,-10,0.000219635405227323,0.000135575553350656
40.5,-120,20,0.000219635405227323,0.000134370398649431
40.5,-120,30,0.000219635405227323,0.000130828616933617
40.5,-120,40,0.000219635405227323,0.000125804950069156
40.5,-120,50,0.000219635405227323,0.000119388047933975
40.5,120,-70,0.000219635405227323,9.78738345889858e-05
40.5,120,-80,0.000219635405227323,8.7441221738685e-05
40.5,120,-90,0.000219635405227323,7.61048168885849e-05
40.5,-130,0,0.000219635405227323,0.000117561006545248
40.5,-130,10,0.000219635405227323,0.000117187133264959
40.5,-130,20,0.000219635405227323,0.000115343550558819
40.5,-130,30,0.000219635405227323,0.000112061615474464
40.5,-130,40,0.000219635405227323,0.000107394990316899
40.5,-140,10,0.000219635405227323,9.79836453233435e-05
40.5,-140,20,0.000219635405227323,9.62687695343586e-05
40.5,-140,30,0.000219635405227323,9.32118816981156e-05
40.5,-140,40,0.000219635405227323,8.88565564562494e-05
40.5,-150,10,0.000219635405227323,7.87581829423067e-05
40.5,-150,20,0.000219635405227323,7.71553813960681e-05
40.5,-150,30,0.000219635405227323,7.42951687122318e-05
40.5,-20,0,0.000219635405227323,0.000321328016149363
40.5,20,0,0.000219635405227323,0.000321207963473028
40.5,-20,10,0.000219635405227323,0.000319462250896634
40.5,-20,-10,0.000219635405227323,0.000316000461971507
40.5,20,10,0.000219635405227323,0.000319346511648586
40.5,20,-10,0.000219635405227323,0.000315891956955359
40.5,-20,20,0.000219635405227323,0.000311068263666072
40.5,-20,-20,0.000219635405227323,0.000305197213442726
40.5,20,20,0.000219635405227323,0.000310968632462501
40.5,20,-20,0.000219635405227323,0.000305106422072113
40.5,-20,30,0.000219635405227323,0.00029836709702043
40.5,-20,-30,0.000219635405227323,0.000291102123993052
40.5,20,30,0.000219635405227323,0.000298284801273659
40.5,20,-30,0.000219635405227323,0.000291027278478682
40.5,-20,40,0.000219635405227323,0.000283202944708461
40.5,-20,-40,0.000219635405227323,0.000275152593310508
40.5,20,40,0.000219635405227323,0.000283134806799519
40.5,20,-40,0.000219635405227323,0.000275090158272624
40.5,-20,50,0.000219635405227323,0.000266641255575257
40.5,-20,-50,0.000219635405227323,0.000258130173887493
40.5,20,50,0.000219635405227323,0.000266583896454868
40.5,20,-50,0.000219635405227323,0.000258077127461755
40.5,-20,60,0.000219635405227323,0.000249249754273626
40.5,-20,-60,0.000219635405227323,0.00024045301359572
40.5,20,60,0.000219635405227323,0.000249200566765062
40.5,20,-60,0.000219635405227323,0.000240407132408251
40.5,20,-70,0.000219635405227323,0.000222313783350871
40.5,20,-80,0.000219635405227323,0.000203934348432594
40.5,-30,0,0.000219635405227323,0.000305185857700199
40.5,30,0,0.000219635405227323,0.000305049740674977
40.5,-30,10,0.000219635405227323,0.000303764758940556
40.5,-30,-10,0.000219635405227323,0.000301072841775858
40.5,30,10,0.000219635405227323,0.000303631501578407
40.5,30,-10,0.000219635405227323,0.000300944684851781
40.5,-30,20,0.000219635405227323,0.000297127070507497
40.5,-30,-20,0.000219635405227323,0.000292285545466809
40.5,30,20,0.000219635405227323,0.000297005722171758
40.5,30,-20,0.000219635405227323,0.000292171624107711
40.5,-30,30,0.000219635405227323,0.000286489281550131
40.5,-30,-30,0.000219635405227323,0.000280166592865299
40.5,30,30,0.000219635405227323,0.000286383138371794
40.5,30,-30,0.000219635405227323,0.000280067807643504
40.5,-30,40,0.000219635405227323,0.000273143786469439
40.5,-30,-40,0.000219635405227323,0.000265858862626058
40.5,30,40,0.000219635405227323,0.000273052064152843
40.5,30,-40,0.000219635405227323,0.000265773473708375
40.5,-30,50,0.000219635405227323,0.000258043986065636
40.5,-30,-50,0.000219635405227323,0.000250135447394442
40.5,30,50,0.000219635405227323,0.000257964486264312
40.5,30,-50,0.000219635405227323,0.000250061134496636
40.5,-30,60,0.000219635405227323,0.000241802231279393
40.5,-30,-60,0.000219635405227323,0.000233480125670841
40.5,30,60,0.000219635405227323,0.00024173269878136
40.5,30,-60,0.000219635405227323,0.000233414790589484
40.5,30,-70,0.000219635405227323,0.000216134807781591
40.5,30,-80,0.000219635405227323,0.000198411105255699
40.5,30,-90,0.000219635405227323,0.000180367227981974
40.5,-40,0,0.000219635405227323,0.000287661262230909
40.5,40,0,0.000219635405227323,0.000287517787522217
40.5,-40,10,0.000219635405227323,0.000286533547114105
40.5,-40,-10,0.000219635405227323,0.000284373780286954
40.5,40,10,0.000219635405227323,0.000286391978567049
40.5,40,-10,0.000219635405227323,0.000284235724593273
40.5,-40,20,0.000219635405227323,0.000281156237375744
40.5,-40,-20,0.000219635405227323,0.00027713252051762
40.5,40,20,0.000219635405227323,0.000281023103443206
40.5,40,-20,0.000219635405227323,0.000277005069085924
40.5,-40,30,0.000219635405227323,0.000272219021460947
40.5,-40,-30,0.000219635405227323,0.000266756068252502
40.5,40,30,0.000219635405227323,0.000272097884245254
40.5,40,-30,0.000219635405227323,0.000266641255575257
40.5,-40,40,0.000219635405227323,0.00026058084128113
40.5,-40,-40,0.000219635405227323,0.00025407423005407
40.5,40,40,0.000219635405227323,0.000260472427256959
40.5,40,-40,0.000219635405227323,0.000253971829527848
40.5,-40,50,0.000219635405227323,0.000246998220632764
40.5,-40,-50,0.000219635405227323,0.000239752211808822
40.5,40,50,0.000219635405227323,0.000246901645970781
40.5,40,-50,0.000219635405227323,0.000239660954039946
40.5,-40,60,0.000219635405227323,0.000232039056866214
40.5,40,60,0.000219635405227323,0.000231952851295415
40.5,40,-60,0.000219635405227323,0.000224186970747545
40.5,40,-70,0.000219635405227323,0.000207879999491434
40.5,40,-80,0.000219635405227323,0.000190965905174587
40.5,40,-90,0.000219635405227323,0.000173600474185808
40.5,-50,0,0.000219635405227323,0.000269465641550191
40.5,50,0,0.000219635405227323,0.000269318331717945
40.5,-50,10,0.000219635405227323,0.000268537463876867
40.5,-50,-10,0.000219635405227323,0.000266748888765426
40.5,50,10,0.000219635405227323,0.000268391483038727
40.5,50,-10,0.000219635405227323,0.000266605402441398
40.5,50,-100,0.000219635405227323,0.000148184617080438
40.5,-50,20,0.000219635405227323,0.000264058979196361
40.5,-50,-20,0.000219635405227323,0.00026065543755862
40.5,50,20,0.000219635405227323,0.00026391908807514
40.5,50,-20,0.000219635405227323,0.00026051984533426
40.5,-50,30,0.000219635405227323,0.000256444842365902
40.5,-50,-30,0.000219635405227323,0.00025170041109121
40.5,50,30,0.000219635405227323,0.000256314216374217
40.5,50,-30,0.000219635405227323,0.000251574962570267
40.5,-50,40,0.000219635405227323,0.000246266724679524
40.5,-50,-40,0.000219635405227323,0.000240470223190146
40.5,50,40,0.000219635405227323,0.000246146723723864
40.5,50,-40,0.000219635405227323,0.00024035553529235
40.5,-50,50,0.000219635405227323,0.000234094155386318
40.5,50,50,0.000219635405227323,0.000233984793831625
40.5,50,-50,0.000219635405227323,0.000227392673412165
40.5,-50,60,0.000219635405227323,0.000220409136460484
40.5,50,60,0.000219635405227323,0.000220309688351992
40.5,50,-60,0.000219635405227323,0.000213114479740071
40.5,50,-70,0.000219635405227323,0.000197845522464069
40.5,50,-80,0.000219635405227323,0.00018182520867363
40.5,50,-90,0.000219635405227323,0.000165228721937545
40.5,-60,0,0.000219635405227323,0.000250902916715764
40.5,60,0,0.000219635405227323,0.000250753390288164
40.5,-60,10,0.000219635405227323,0.000250116864896777
40.5,-60,-10,0.000219635405227323,0.000248596561865249
40.5,60,10,0.000219635405227323,0.000249968307394061
40.5,60,-10,0.000219635405227323,0.000248449843192414
40.5,60,-100,0.000219635405227323,0.000139112178831398
40.5,-60,20,0.000219635405227323,0.000246296742922156
40.5,-60,-20,0.000219635405227323,0.000243364972046929
40.5,60,20,0.000219635405227323,0.000246152721038232
40.5,60,-20,0.000219635405227323,0.000243224247610317
40.5,-60,30,0.000219635405227323,0.000239706575012044
40.5,-60,-30,0.000219635405227323,0.000235545986051324
